id,entity,amount,currency,payment_id,created_at,batch_id,receipt,status,speed_requested,speed_processed,acquirer_utr,anomaly_type,duplicate_of_refund_id
rfnd_EH24051503310,refund,265000,INR,pay_EH24051100033,1715783760,,rcpt_51100033,processed,normal,normal,UTR24051500003310,,
rfnd_EH24052503332,refund,574000,INR,pay_EH24051700056,1716648780,,rcpt_51700056,processed,normal,normal,UTR24052500003332,,
rfnd_EH24052403358,refund,308000,INR,pay_EH24052200082,1716559680,,rcpt_52200082,processed,normal,normal,UTR24052400003358,,
rfnd_EH24052903374,refund,55000,INR,pay_EH24052700098,1716993540,,rcpt_52700098,processed,normal,normal,UTR24052900003374,,
rfnd_EH24052903392,refund,1221000,INR,pay_EH24052500116,1716994140,,rcpt_52500116,processed,normal,normal,UTR24052900003392,,
rfnd_EH24051003441,refund,222000,INR,pay_EH24050900166,1715351700,,rcpt_50900166,processed,normal,normal,UTR24051000003441,,
rfnd_EH24051503454,refund,237000,INR,pay_EH24050800179,1715782320,,rcpt_50800179,processed,normal,normal,UTR24051500003454,,
rfnd_EH24060603461,refund,36000,INR,pay_EH24052700186,1717683540,,rcpt_52700186,processed,normal,normal,UTR24060600003461,,
rfnd_EH24052803468,refund,1167000,INR,pay_EH24051700193,1716905640,,rcpt_51700193,processed,normal,normal,UTR24052800003468,,
rfnd_EH24060203475,refund,545000,INR,pay_EH24053000200,1717339920,,rcpt_53000200,processed,normal,normal,UTR24060200003475,,
rfnd_EH24052503492,refund,489000,INR,pay_EH24052100217,1716647760,,rcpt_52100217,processed,normal,normal,UTR24052500003492,,
rfnd_EH24051903542,refund,58000,INR,pay_EH24051300267,1716130500,,rcpt_51300267,processed,normal,normal,UTR24051900003542,,
rfnd_EH24052103546,refund,673000,INR,pay_EH24051200271,1716300300,,rcpt_51200271,processed,normal,normal,UTR24052100003546,,
rfnd_EH24050903589,refund,858000,INR,pay_EH24050300314,1715264760,,rcpt_50300314,processed,normal,normal,UTR24050900003589,,
rfnd_EH24050303590,refund,133000,INR,pay_EH24050200315,1714746120,,rcpt_50200315,pending,normal,normal,UTR24050300003590,,
rfnd_EH24051603613,refund,285000,INR,pay_EH24050600338,1715870040,,rcpt_50600338,processed,normal,normal,UTR24051600003613,,
rfnd_EH24051403622,refund,1278000,INR,pay_EH24051200347,1715698440,,rcpt_51200347,processed,normal,normal,UTR24051400003622,,
rfnd_EH24052903633,refund,384000,INR,pay_EH24052500358,1716992640,,rcpt_52500358,processed,normal,normal,UTR24052900003633,,
rfnd_EH24052903635,refund,528000,INR,pay_EH24052100360,1716992220,,rcpt_52100360,processed,normal,normal,UTR24052900003635,,
rfnd_EH24052503659,refund,116000,INR,pay_EH24052200385,1716646980,,rcpt_52200385,processed,normal,normal,UTR24052500003659,,
rfnd_EH24052903685,refund,100000,INR,pay_EH24051800411,1716993660,,rcpt_51800411,processed,normal,normal,UTR24052900003685,,
rfnd_EH24051403698,refund,331000,INR,pay_EH24050700424,1715697420,,rcpt_50700424,processed,normal,normal,UTR24051400003698,,
rfnd_EH24051603726,refund,281000,INR,pay_EH24051300454,1715868480,,rcpt_51300454,processed,normal,normal,UTR24051600003726,,
rfnd_EH24052803728,refund,1216000,INR,pay_EH24051900456,1716907860,,rcpt_51900456,processed,normal,normal,UTR24052800003728,,
rfnd_EH24052903743,refund,135000,INR,pay_EH24052200471,1716993300,,rcpt_52200471,processed,normal,normal,UTR24052900003743,,
rfnd_EH24052903744,refund,89000,INR,pay_EH24052600472,1716992640,,rcpt_52600472,processed,normal,normal,UTR24052900003744,,
rfnd_EH24052103749,refund,787000,INR,pay_EH24051800477,1716302040,,rcpt_51800477,processed,normal,normal,UTR24052100003749,,
rfnd_EH24052203766,refund,212000,INR,pay_EH24051600494,1716388440,,rcpt_51600494,processed,normal,normal,UTR24052200003766,,
rfnd_EH24052203776,refund,50000,INR,pay_EH24052100504,1716388080,,rcpt_52100504,processed,normal,normal,UTR24052200003776,,
rfnd_EH24052703795,refund,123000,INR,pay_EH24052400523,1716819840,,rcpt_52400523,processed,normal,normal,UTR24052700003795,,
rfnd_EH24052703810,refund,302000,INR,pay_EH24052000538,1716820920,,rcpt_52000538,processed,normal,normal,UTR24052700003810,,
rfnd_EH24052103814,refund,68000,INR,pay_EH24051400542,1716302520,,rcpt_51400542,processed,normal,normal,UTR24052100003814,,
rfnd_EH24052203817,refund,138000,INR,pay_EH24051100545,1716388980,,rcpt_51100545,pending,normal,normal,UTR24052200003817,,
rfnd_EH24052403826,refund,78000,INR,pay_EH24052100555,1716561360,,rcpt_52100555,processed,normal,normal,UTR24052400003826,,
rfnd_EH24051503835,refund,635000,INR,pay_EH24050500564,1715783820,,rcpt_50500564,processed,normal,normal,UTR24051500003835,,
rfnd_EH24052903862,refund,375000,INR,pay_EH24052400592,1716994260,,rcpt_52400592,processed,normal,normal,UTR24052900003862,,
rfnd_EH24051403876,refund,177000,INR,pay_EH24051200606,1715695380,,rcpt_51200606,processed,normal,normal,UTR24051400003876,,
rfnd_EH24060103884,refund,91000,INR,pay_EH24052500614,1717252740,,rcpt_52500614,processed,normal,normal,UTR24060100003884,,
rfnd_EH24051103889,refund,219000,INR,pay_EH24050500619,1715438820,,rcpt_50500619,processed,normal,normal,UTR24051100003889,,
rfnd_EH24052203897,refund,110000,INR,pay_EH24051800627,1716388200,,rcpt_51800627,processed,normal,normal,UTR24052200003897,,
rfnd_EH24050603903,refund,443000,INR,pay_EH24050400633,1715004180,,rcpt_50400633,processed,normal,normal,UTR24050600003903,,
rfnd_EH24052903904,refund,818000,INR,pay_EH24052000634,1716992460,,rcpt_52000634,processed,normal,normal,UTR24052900003904,,
rfnd_EH24053003936,refund,77000,INR,pay_EH24051800666,1717077960,,rcpt_51800666,processed,normal,normal,UTR24053000003936,,
rfnd_EH24052503971,refund,167000,INR,pay_EH24051600701,1716648960,,rcpt_51600701,processed,normal,normal,UTR24052500003971,,
rfnd_EH24051303996,refund,1070000,INR,pay_EH24050300726,1715609520,,rcpt_50300726,processed,normal,normal,UTR24051300003996,,
rfnd_EH24052504002,refund,279000,INR,pay_EH24051500732,1716646380,,rcpt_51500732,processed,normal,normal,UTR24052500004002,,
rfnd_EH24060304047,refund,183000,INR,pay_EH24052900777,1717426140,,rcpt_52900777,processed,normal,normal,UTR24060300004047,,
rfnd_EH24052004086,refund,41000,INR,pay_EH24050900816,1716217020,,rcpt_50900816,processed,normal,normal,UTR24052000004086,,
rfnd_EH24052804105,refund,1410000,INR,pay_EH24052500835,1716905820,,rcpt_52500835,processed,normal,normal,UTR24052800004105,,
rfnd_EH24051804131,refund,215000,INR,pay_EH24050600861,1716040800,,rcpt_50600861,processed,normal,normal,UTR24051800004131,,
rfnd_EH24060604139,refund,524000,INR,pay_EH24052800869,1717683240,,rcpt_52800869,processed,normal,normal,UTR24060600004139,,
rfnd_EH24050704157,refund,126000,INR,pay_EH24050500887,1715092500,,rcpt_50500887,processed,normal,normal,UTR24050700004157,,
rfnd_EH24052604170,refund,35000,INR,pay_EH24051800900,1716733860,,rcpt_51800900,processed,normal,normal,UTR24052600004170,,
rfnd_EH24060804171,refund,265000,INR,pay_EH24052800901,1717856580,,rcpt_52800901,processed,normal,normal,UTR24060800004171,,
rfnd_EH24051704183,refund,1128000,INR,pay_EH24051300913,1715954580,,rcpt_51300913,processed,normal,normal,UTR24051700004183,,
rfnd_EH24052704185,refund,278000,INR,pay_EH24051600915,1716820500,,rcpt_51600915,processed,normal,normal,UTR24052700004185,,
rfnd_EH24060204201,refund,1054000,INR,pay_EH24052400932,1717337280,,rcpt_52400932,processed,normal,normal,UTR24060200004201,,
rfnd_EH24062404219,refund,268000,INR,pay_EH24061500012,1719239520,,rcpt_61500012,processed,normal,normal,UTR24062400004219,,
rfnd_EH24070404220,refund,121000,INR,pay_EH24062600013,1720102920,,rcpt_62600013,processed,normal,normal,UTR24070400004220,,
rfnd_EH24062804229,refund,487000,INR,pay_EH24062400022,1719584340,,rcpt_62400022,processed,normal,normal,UTR24062800004229,,
rfnd_EH24061604232,refund,108000,INR,pay_EH24060600025,1718548200,,rcpt_60600025,processed,normal,normal,UTR24061600004232,,
rfnd_EH24061904243,refund,626000,INR,pay_EH24061200036,1718807820,,rcpt_61200036,processed,normal,normal,UTR24061900004243,,
rfnd_EH24062704270,refund,76000,INR,pay_EH24061800063,1719498240,,rcpt_61800063,processed,normal,normal,UTR24062700004270,,
rfnd_EH24071004278,refund,373000,INR,pay_EH24062900071,1720622940,,rcpt_62900071,processed,normal,normal,UTR24071000004278,,
rfnd_EH24062404290,refund,768000,INR,pay_EH24062300083,1719238740,,rcpt_62300083,processed,normal,normal,UTR24062400004290,,
rfnd_EH24061904296,refund,290000,INR,pay_EH24061300089,1718808420,,rcpt_61300089,processed,normal,normal,UTR24061900004296,,
rfnd_EH24063004316,refund,72000,INR,pay_EH24062800109,1719757980,,rcpt_62800109,processed,normal,normal,UTR24063000004316,,
rfnd_EH24063004361,refund,118000,INR,pay_EH24062500155,1719757020,,rcpt_62500155,processed,normal,normal,UTR24063000004361,,
rfnd_EH24062904372,refund,1798000,INR,pay_EH24062000166,1719671400,,rcpt_62000166,processed,normal,normal,UTR24062900004372,,
rfnd_EH24060604406,refund,705000,INR,pay_EH24060500200,1717684020,,rcpt_60500200,processed,normal,normal,UTR24060600004406,,
rfnd_EH24062804441,refund,271000,INR,pay_EH24062600235,1719585300,,rcpt_62600235,processed,normal,normal,UTR24062800004441,,
rfnd_EH24061104453,refund,428000,INR,pay_EH24060200247,1718115000,,rcpt_60200247,processed,normal,normal,UTR24061100004453,,
rfnd_EH24070604483,refund,688000,INR,pay_EH24062700277,1720274820,,rcpt_62700277,processed,normal,normal,UTR24070600004483,,
rfnd_EH24062104484,refund,696000,INR,pay_EH24061600278,1718978640,,rcpt_61600278,processed,normal,normal,UTR24062100004484,,
rfnd_EH24062804508,refund,107000,INR,pay_EH24061800302,1719583740,,rcpt_61800302,processed,normal,normal,UTR24062800004508,,
rfnd_EH24062904509,refund,313000,INR,pay_EH24062400303,1719669840,,rcpt_62400303,processed,normal,normal,UTR24062900004509,,
rfnd_EH24061704517,refund,190000,INR,pay_EH24061400311,1718634000,,rcpt_61400311,processed,normal,normal,UTR24061700004517,,
rfnd_EH24062004535,refund,819000,INR,pay_EH24061200329,1718894940,,rcpt_61200329,processed,normal,normal,UTR24062000004535,,
rfnd_EH24062804549,refund,266000,INR,pay_EH24061900343,1719585180,,rcpt_61900343,processed,normal,normal,UTR24062800004549,,
rfnd_EH24061604566,refund,192000,INR,pay_EH24061400361,1718547660,,rcpt_61400361,processed,normal,normal,UTR24061600004566,,
rfnd_EH24060204578,refund,87000,INR,pay_EH24060100373,1717339020,,rcpt_60100373,processed,normal,normal,UTR24060200004578,,
rfnd_EH24061304579,refund,117000,INR,pay_EH24060800374,1718290080,,rcpt_60800374,processed,normal,normal,UTR24061300004579,,
rfnd_EH24061304596,refund,40000,INR,pay_EH24060700391,1718289420,,rcpt_60700391,processed,normal,normal,UTR24061300004596,,
rfnd_EH24070604600,refund,389000,INR,pay_EH24062700395,1720277340,,rcpt_62700395,processed,normal,normal,UTR24070600004600,,
rfnd_EH24063004616,refund,44000,INR,pay_EH24062500412,1719757140,,rcpt_62500412,processed,normal,normal,UTR24063000004616,,
rfnd_EH24070104618,refund,431000,INR,pay_EH24063000414,1719845700,,rcpt_63000414,processed,normal,normal,UTR24070100004618,,
rfnd_EH24070104621,refund,43000,INR,pay_EH24062500417,1719843780,,rcpt_62500417,processed,normal,normal,UTR24070100004621,,
rfnd_EH24062204748,refund,212000,INR,pay_EH24061500548,1719067620,,rcpt_61500548,processed,normal,normal,UTR24062200004748,,
rfnd_EH24061004772,refund,6193000,INR,pay_EH24060400572,1718031180,,rcpt_60400572,processed,normal,normal,UTR24061000004772,,
rfnd_EH24062004775,refund,481000,INR,pay_EH24061600575,1718892060,,rcpt_61600575,processed,normal,normal,UTR24062000004775,,
rfnd_EH24062404787,refund,73000,INR,pay_EH24061900587,1719240660,,rcpt_61900587,processed,normal,normal,UTR24062400004787,,
rfnd_EH24070104812,refund,155000,INR,pay_EH24062100612,1719844140,,rcpt_62100612,processed,normal,normal,UTR24070100004812,,
rfnd_EH24062104817,refund,45000,INR,pay_EH24061700617,1718978940,,rcpt_61700617,processed,normal,normal,UTR24062100004817,,
rfnd_EH24062404834,refund,2431000,INR,pay_EH24061200634,1719238980,,rcpt_61200634,processed,normal,normal,UTR24062400004834,,
rfnd_EH24070204836,refund,492000,INR,pay_EH24062500636,1719929640,,rcpt_62500636,processed,normal,normal,UTR24070200004836,,
rfnd_EH24062104845,refund,38000,INR,pay_EH24062000645,1718981820,,rcpt_62000645,processed,normal,normal,UTR24062100004845,,
rfnd_EH24070204850,refund,140000,INR,pay_EH24062800650,1719931860,,rcpt_62800650,processed,normal,normal,UTR24070200004850,,
rfnd_EH24061604851,refund,716000,INR,pay_EH24060400651,1718549700,,rcpt_60400651,processed,normal,normal,UTR24061600004851,,
rfnd_EH24070204884,refund,316000,INR,pay_EH24062500684,1719932100,,rcpt_62500684,processed,normal,normal,UTR24070200004884,,
rfnd_EH24061004898,refund,252000,INR,pay_EH24060800698,1718029080,,rcpt_60800698,processed,normal,normal,UTR24061000004898,,
rfnd_EH24062404916,refund,498000,INR,pay_EH24061300716,1719237840,,rcpt_61300716,processed,normal,normal,UTR24062400004916,,
rfnd_EH24062704918,refund,281000,INR,pay_EH24062100718,1719498000,,rcpt_62100718,processed,normal,normal,UTR24062700004918,,
rfnd_EH24070404930,refund,608000,INR,pay_EH24063000730,1720104420,,rcpt_63000730,processed,normal,normal,UTR24070400004930,,
rfnd_EH24060904944,refund,233000,INR,pay_EH24060600744,1717942080,,rcpt_60600744,processed,normal,normal,UTR24060900004944,,
rfnd_EH24062104964,refund,734000,INR,pay_EH24061900764,1718978520,,rcpt_61900764,processed,normal,normal,UTR24062100004964,,
rfnd_EH24070504996,refund,395000,INR,pay_EH24062600797,1720188960,,rcpt_62600797,processed,normal,normal,UTR24070500004996,,
rfnd_EH24062705003,refund,932000,INR,pay_EH24062500804,1719498600,,rcpt_62500804,processed,normal,normal,UTR24062700005003,,
rfnd_EH24062605045,refund,291000,INR,pay_EH24062300847,1719412020,,rcpt_62300847,processed,normal,normal,UTR24062600005045,,
rfnd_EH24062105059,refund,425000,INR,pay_EH24061000861,1718979480,,rcpt_61000861,processed,normal,normal,UTR24062100005059,,
rfnd_EH24072705063,refund,66000,INR,pay_EH24071800003,1722091320,,rcpt_71800003,processed,normal,normal,UTR24072700005063,,
rfnd_EH24070905070,refund,210000,INR,pay_EH24070800010,1720535640,,rcpt_70800010,processed,normal,normal,UTR24070900005070,,
rfnd_EH24072505080,refund,425000,INR,pay_EH24071700021,1721918700,,rcpt_71700021,processed,normal,normal,UTR24072500005080,,
rfnd_EH24072705095,refund,348000,INR,pay_EH24071700036,1722089520,,rcpt_71700036,processed,normal,normal,UTR24072700005095,,
rfnd_EH24080405171,refund,89000,INR,pay_EH24072900113,1722782280,,rcpt_72900113,processed,normal,normal,UTR24080400005171,,
rfnd_EH24072205176,refund,186000,INR,pay_EH24071200118,1721658960,,rcpt_71200118,processed,normal,normal,UTR24072200005176,,
rfnd_EH24080205240,refund,143000,INR,pay_EH24072100182,1722608220,,rcpt_72100182,processed,normal,normal,UTR24080200005240,,
rfnd_EH24072905245,refund,116000,INR,pay_EH24072000187,1722261600,,rcpt_72000187,processed,normal,normal,UTR24072900005245,,
rfnd_EH24080105255,refund,650000,INR,pay_EH24072500197,1722523320,,rcpt_72500197,processed,normal,normal,UTR24080100005255,,
rfnd_EH24072305264,refund,788000,INR,pay_EH24071400206,1721744280,,rcpt_71400206,processed,normal,normal,UTR24072300005264,,
rfnd_EH24070905293,refund,110000,INR,pay_EH24070100235,1720536180,,rcpt_70100235,processed,normal,normal,UTR24070900005293,,
rfnd_EH24080305358,refund,510000,INR,pay_EH24072500301,1722695280,,rcpt_72500301,processed,normal,normal,UTR24080300005358,,
rfnd_EH24080305360,refund,964000,INR,pay_EH24072400303,1722694440,,rcpt_72400303,processed,normal,normal,UTR24080300005360,,
rfnd_EH24072105372,refund,3356000,INR,pay_EH24070900315,1721571900,,rcpt_70900315,processed,normal,normal,UTR24072100005372,,
rfnd_EH24071105379,refund,521000,INR,pay_EH24070300322,1720709100,,rcpt_70300322,processed,normal,normal,UTR24071100005379,,
rfnd_EH24071205382,refund,486000,INR,pay_EH24070700325,1720795620,,rcpt_70700325,processed,normal,normal,UTR24071200005382,,
rfnd_EH24072105407,refund,75000,INR,pay_EH24072000350,1721572980,,rcpt_72000350,processed,normal,normal,UTR24072100005407,,
rfnd_EH24072205411,refund,431000,INR,pay_EH24071900354,1721658300,,rcpt_71900354,processed,normal,normal,UTR24072200005411,,
rfnd_EH24072905422,refund,157000,INR,pay_EH24071800365,1722262380,,rcpt_71800365,processed,normal,normal,UTR24072900005422,,
rfnd_EH24072805441,refund,195000,INR,pay_EH24072400384,1722176580,,rcpt_72400384,processed,normal,normal,UTR24072800005441,,
rfnd_EH24071205450,refund,1000000,INR,pay_EH24071100393,1720793340,,rcpt_71100393,processed,normal,normal,UTR24071200005450,,
rfnd_EH24071805464,refund,443000,INR,pay_EH24071000408,1721313780,,rcpt_71000408,processed,normal,normal,UTR24071800005464,,
rfnd_EH24071805512,refund,480000,INR,pay_EH24071200459,1721311800,,rcpt_71200459,processed,normal,normal,UTR24071800005512,,
rfnd_EH24072505515,refund,275000,INR,pay_EH24071800462,1721916600,,rcpt_71800462,processed,normal,normal,UTR24072500005515,,
rfnd_EH24072205524,refund,203000,INR,pay_EH24071000471,1721659980,,rcpt_71000471,processed,normal,normal,UTR24072200005524,,
rfnd_EH24071705533,refund,106000,INR,pay_EH24071000480,1721228220,,rcpt_71000480,processed,normal,normal,UTR24071700005533,,
rfnd_EH24072205544,refund,36000,INR,pay_EH24071400491,1721658360,,rcpt_71400491,processed,normal,normal,UTR24072200005544,,
rfnd_EH24072405545,refund,398000,INR,pay_EH24071500492,1721831460,,rcpt_71500492,processed,normal,normal,UTR24072400005545,,
rfnd_EH24080505552,refund,328000,INR,pay_EH24072400499,1722869400,,rcpt_72400499,processed,normal,normal,UTR24080500005552,,
rfnd_EH24081105558,refund,99000,INR,pay_EH24073100505,1723386240,,rcpt_73100505,processed,normal,normal,UTR24081100005558,,
rfnd_EH24072905566,refund,137000,INR,pay_EH24072200513,1722264480,,rcpt_72200513,processed,normal,normal,UTR24072900005566,,
rfnd_EH24072205580,refund,57000,INR,pay_EH24071800527,1721659080,,rcpt_71800527,processed,normal,normal,UTR24072200005580,,
rfnd_EH24071105605,refund,504000,INR,pay_EH24070100552,1720706880,,rcpt_70100552,processed,normal,normal,UTR24071100005605,,
rfnd_EH24080305612,refund,145000,INR,pay_EH24072200559,1722695460,,rcpt_72200559,processed,normal,normal,UTR24080300005612,,
rfnd_EH24071305615,refund,524000,INR,pay_EH24071000562,1720879260,,rcpt_71000562,processed,normal,normal,UTR24071300005615,,
rfnd_EH24081005659,refund,940000,INR,pay_EH24072900606,1723300200,,rcpt_72900606,processed,normal,normal,UTR24081000005659,,
rfnd_EH24080205662,refund,213000,INR,pay_EH24072800609,1722607920,,rcpt_72800609,processed,normal,normal,UTR24080200005662,,
rfnd_EH24071605690,refund,231000,INR,pay_EH24070500637,1721139840,,rcpt_70500637,processed,normal,normal,UTR24071600005690,,
rfnd_EH24071005692,refund,1034000,INR,pay_EH24070600639,1720622700,,rcpt_70600639,processed,normal,normal,UTR24071000005692,,
rfnd_EH24070805712,refund,281000,INR,pay_EH24070200659,1720448220,,rcpt_70200659,processed,normal,normal,UTR24070800005712,,
rfnd_EH24080105725,refund,73000,INR,pay_EH24072500672,1722521280,,rcpt_72500672,processed,normal,normal,UTR24080100005725,,
rfnd_EH24073105746,refund,168000,INR,pay_EH24072000693,1722437100,,rcpt_72000693,processed,normal,normal,UTR24073100005746,,
